advertiser_id,advertiser_name,public_ids_list,public_id_short,CMTE_ID,ein_id,date_wmpcoded,wmp_candidate,wmp_office,wmp_spontype,wmp_spontypelong,wmp_govtorcand,wmp_notes,search_status,search_terms,search_type,search_notes,needs_further_coding,cand_fav,cand_tar,sponsor_name,sponsor_cmag,wmp_dateout,wmp_datein,pres_fecid,sen_fecid,hse_fecid,sen_cycle,hse_cycle,sen_state,hse_state,pres_party,sen_party,hse_party,pres_cdstatus,sen_cdstatus,hse_cdstatus,hse_district,wmp_pres,wmp_sen,wmp_hse,wmp_gov,cmte_fecid,cmte_party,LINKAGE_ID,CMTE_TP,CMTE_DSGN,wmp_groupflag,wmp_multisponsor,CAND_ELECTION_YR,FEC_ELECTION_YR,type_cmag,type_scsp,wmp_grouptype,cycle2020_cd,disclosure
AR567182867029819392,CITIZENS FOR BOYLE,FEC ID C00543363,C00543363,C00543363,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"BOYLE, BRENDAN F",,"BOYLE, BRENDAN F","BOYLE, BRENDAN F",,,,,H4PA13199,,,,PA,,,DEM,,,INCUMBENT,2,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR463190163921567744,CONNOLLY FOR CONGRESS,FEC ID C00445452,C00445452,C00445452,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"CONNOLLY, GERALD EDWARD",,"CONNOLLY, GERALD EDWARD","CONNOLLY, GERALD EDWARD",,,,,H8VA11062,,,,VA,,,DEM,,,INCUMBENT,11,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR265686745650036736,COMMITTEE TO ELECT HELEN PROBST MILLS,EIN ID 82-4358068,82-4358068,,82-4358068,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR377150836427456512,LACKEY FOR ASSEMBLY,EIN ID 45-4772334,45-4772334,,45-4772334,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR507446606451179520,SIXTEEN THIRTY FUND,EIN ID 26-4486735,26-4486735,,26-4486735,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR350471805254762496,"PARTNERSHIP FOR AMERICA'S HEALTH CARE FUTURE, INC",EIN ID 83-0939222,83-0939222,,83-0939222,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR147304252832743424,RURAL COLORADO UNITED,FEC ID C00755678,C00755678,C00755678,,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR501488215501307904,"CARL4CONGRESS, LLC",FEC ID C00711416,C00711416,C00711416,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"CARL, BOYANTON",,"CARL, BOYANTON","CARL, BOYANTON",,,,,H0MS04161,,,,MS,,,REP,,,CHALLENGER,4,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR220615908601626624,SEAN PATRICK MALONEY FOR CONGRESS,FEC ID C00512426,C00512426,C00512426,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"MALONEY, SEAN PATRICK",,"MALONEY, SEAN PATRICK","MALONEY, SEAN PATRICK",,,,,H2NY22139,,,,NY,,,DEM,,,INCUMBENT,18,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR82423652225646592,SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU),FEC ID C90012105,C90012105,C90012105,,10/27/2020,,,group,group,0,,1,,,,,,,SEIU,SEIU,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,1,0,,,1,0,,,
AR199493190720421888,CUBBLER FOR CONGRESS,FEC ID C00683375,C00683375,C00683375,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H8TX02232,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR472478838153019392,NORTH CAROLINA DEMOCRATIC PARTY - FEDERAL,FEC ID C00165688,C00165688,C00165688,,12/2/2020,,,party,party,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR575724904146534400,HIGHTOWER FOR ALABAMA,FEC ID C00703066,C00703066,C00703066,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"HIGHTOWER, BILL",,"HIGHTOWER, BILL","HIGHTOWER, BILL",,,,,H0AL01089,,,,AL,,,REP,,,OPEN,1,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR55960743807287296,FRIENDS OF MARIA,FEC ID C00349506,C00349506,C00349506,,8/11/2020,,us senate,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,S8WA00194,,,,,,,,,,,,,0,1,0,0,,,,,,0,0,2024,2020,0,0,,1,
AR436463716309925888,NORTH CAROLINA FAMILY POLICY COUNCIL,EIN ID 56-1751596,56-1751596,,56-1751596,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR507053462324772864,FRIENDS OF COURTNEY NERON,EIN ID 83-2042057,83-2042057,,83-2042057,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR143311032759091200,"MCCAUL FOR CONGRESS, INC",FEC ID C00392688,C00392688,C00392688,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"MCCAUL, MICHAEL",,"MCCAUL, MICHAEL","MCCAUL, MIKE",,,,,H4TX10093,,,,TX,,,REP,,,INCUMBENT,10,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR560515634677415936,FRIENDS OF RENEE HOAGENSON,FEC ID C00636621,C00636621,C00636621,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H8MO04071,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR99619670486679552,FRIENDS OF JASON ATKINSON,FEC ID C00726786,C00726786,C00726786,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"ATKINSON, JASON",,"ATKINSON, JASON","ATKINSON, JASON",,,,,H0OR02135,,,,OR,,,REP,,,OPEN,2,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR492773280181125120,ADAM ROOF FOR VERMONT STATE SENATE,EIN ID 85-1579550,85-1579550,,85-1579550,10/13/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR525090950578438144,STATE OF RI/ DEPT OF STATE/ CORPORATION DIVISION,EIN ID 05-6000522,05-6000522,,05-6000522,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR542625137384488960,FRIENDS OF KRISTEN M SCALISE,EIN ID 85-1179253,85-1179253,,85-1179253,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR47074490831601664,SRI FOR CONGRESS,FEC ID C00662874,C00662874,C00662874,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"KULKARNI, SRI PRESTON",,"KULKARNI, SRI PRESTON","KULKARNI, SRI PRESTON",,,,,H8TX22313,,,,TX,,,DEM,,,OPEN,22,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR494646092080611328,RE-ELECT MCGOVERN COMMITTEE,FEC ID C00285171,C00285171,C00285171,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"MCGOVERN, JAMES P. MR.",,"MCGOVERN, JAMES P. MR.","MCGOVERN, JAMES P. MR.",,,,,H4MA03022,,,,MA,,,DEM,,,INCUMBENT,2,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR489327204581244928,REX HIME FOR SENATE 2020,EIN ID 83-2524236,83-2524236,,83-2524236,9/10/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR40471923506806784,SENATE MAJORITY FUND,EIN ID 45-1353357,45-1353357,,45-1353357,9/8/2020,,,group,group,0,,,,,,,,,SENATE MAJORITY FUND,SENATE MAJORITY FUND,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR319317693037543424,DAN LIPINSKI FOR CONGRESS,FEC ID C00405431,C00405431,C00405431,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"LIPINSKI, DANIEL WILLIAM WILLIAM",,"LIPINSKI, DANIEL WILLIAM WILLIAM","LIPINSKI, DAN",,,,,H4IL03077,,,,IL,,,DEM,,,INCUMBENT,3,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR525791751802191872,ALEXANDRA OWENSBY FOR THE PEOPLE,FEC ID C00709204,C00709204,C00709204,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"OWENSBY, ALEXANDRA DR.",,"OWENSBY, ALEXANDRA DR.","OWENSBY, ALEXANDRA DR.",,,,,H0KY04117,,,,KY,,,DEM,,,CHALLENGER,4,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR130338994574589952,PRAGER UNIVERSITY FOUNDATION,EIN ID 27-1763901,27-1763901,,27-1763901,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR172725442703261696,QUIGLEY FOR CONGRESS,FEC ID C00457556,C00457556,C00457556,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"QUIGLEY, MIKE",,"QUIGLEY, MIKE","QUIGLEY, MIKE",,,,,H0IL05096,,,,IL,,,DEM,,,INCUMBENT,5,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR476073141664219136,"FLIC VOTES, INC",EIN ID 81-2185907,81-2185907,,81-2185907,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR130270137658900480,WALTERS FOR CONGRESS,FEC ID C00546853,C00546853,C00546853,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"WALTERS, MIMI",,"WALTERS, MIMI","WALTERS, MIMI",,,,,H4CA45097,,,,CA,,,REP,,,CHALLENGER,45,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR564078052351410176,MARK HARRIS FOR CONGRESS,FEC ID C00649236,C00649236,C00649236,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H6NC09200,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR470090080422199296,MAXWELL RYMER,,,,,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR266621330533646336,FRIENDS OF MIKE PUSKARIC,EIN ID 82-4311384,82-4311384,,82-4311384,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR387440753434951680,FRIENDS OF ZACH THOMAS,EIN ID 85-0629820,85-0629820,,85-0629820,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR77689292595396608,HIRAL FOR CONGRESS,FEC ID C00649897,C00649897,C00649897,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"TIPIRNENI, HIRAL VYAS",,"TIPIRNENI, HIRAL VYAS","TIPIRNENI, HIRAL",,,,,H8AZ08083,,,,AZ,,,DEM,,,CHALLENGER,6,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR152004390163578880,LETT FOR OHIO,EIN ID 83-4567895,83-4567895,,83-4567895,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR170456188142485504,BYRNE FOR CONGRESS,FEC ID C00545673,C00545673,C00545673,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H4AL01123,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2020,2020,0,0,,0,
AR349031170144468992,CULBERSON FOR CONGRESS,FEC ID C00343236,C00343236,C00343236,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H0TX07055,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR305663888924344320,LUCAS FOR CONGRESS,FEC ID C00287912,C00287912,C00287912,,10/13/2020,,us house,campaign,campaign,1,,,,,,,"LUCAS, FRANK D.",,"LUCAS, FRANK D.","LUCAS, FRANK D.",,,,,H4OK06056,,,,OK,,,REP,,INCUMBENT,,6,0,0,1,0,C00287912,REP,,,,0,0,,,0,0,,1,
AR9527611852062720,FRENCH FOR JUSTICE,EIN ID 20-1534317,20-1534317,,20-1534317,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR301291199900155904,"AWARENESS ANALYTICS PARTNERS, LLC",EIN ID 47-4369196,47-4369196,,47-4369196,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR447812806612353024,CALIFORNIANS SUPPORTING BROWNRIGG FOR SENATE 2020,EIN ID 84-4074074,84-4074074,,84-4074074,9/10/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR346649627958706176,JOHN CARTER FOR CONGRESS,FEC ID C00371203,C00371203,C00371203,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"CARTER, JOHN R. REP.",,"CARTER, JOHN R. REP.","CARTER, JOHN",,,,,H2TX31044,,,,TX,,,REP,,,INCUMBENT,31,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR270125542810845184,CLAIRE CHASE FOR CONGRESS,EIN ID 84-2811374,84-2811374,,84-2811374,9/10/2020,,us house,campaign,campaign,1,,,,,,,"CHASE, CLAIRE",,"CHASE, CLAIRE","CHASE, CLAIRE",,,,,H0NM02229,,,,NM,,,REP,,,CHALLENGER,2,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR176414235494973440,SUPPORTERS OF PERRIN JONES,EIN ID 84-3381345,84-3381345,,84-3381345,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR24814465610416128,BEACHSIDE MEDIA INC,EIN ID 81-3216842,81-3216842,,81-3216842,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR194100086186180608,KEVIN MCCARTHY FOR CONGRESS,FEC ID C00420935,C00420935,C00420935,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"MCCARTHY, KEVIN",,"MCCARTHY, KEVIN","MCCARTHY, KEVIN",,,,,H6CA22125,,,,CA,,,REP,,,INCUMBENT,23,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR22629942164455424,PHOENIX CONGRESS 2020,FEC ID C00750158,C00750158,C00750158,,9/10/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR211334930951569408,STIVERS FOR CONGRESS,FEC ID C00441352,C00441352,C00441352,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"STIVERS, STEVE MR.",,"STIVERS, STEVE MR.","STIVERS, STEVE",,,,,H8OH15076,,,,OH,,,REP,,,INCUMBENT,15,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR40506489403604992,GREG MARKS FOR NEW YORK,EIN ID 84-4515758,84-4515758,,84-4515758,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR546522356349140992,FRIENDS OF TOM MEHAFFIE,EIN ID 81-1026972,81-1026972,,81-1026972,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR158754085888065536,CARTWRIGHT FOR CONGRESS,FEC ID C00509968,C00509968,C00509968,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"CARTWRIGHT, MATTHEW A.",,"CARTWRIGHT, MATTHEW A.","CARTWRIGHT, MATT",,,,,H2PA17079,,,,PA,,,DEM,,,INCUMBENT,8,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR221784345864568832,COMMITTEE TO RE-ELECT MCCORMICK COMMISSIONER,EIN ID 84-4486786,84-4486786,,84-4486786,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR490624559582543872,FRIENDS FOR KATHY BARNETTE,FEC ID C00734731,,C00734731,,10/13/2020,,us house,campaign,campaign,1,,,,,,,"BARNETTE, KATHY",,"BARNETTE, KATHY","BARNETTE, KATHY",,,,,H0PA04279,,,,PA,,,REP,,,CHALLENGER,4,0,0,1,0,C00734731,REP,,,,0,0,,,0,0,,1,
AR269964670515806208,CATHERINE MEGHAN MILLER,,,,,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR365919668747108352,CITIZENS FOR TURNER,FEC ID C00373001,C00373001,C00373001,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"TURNER, MICHAEL R",,"TURNER, MICHAEL R","TURNER, MIKE",,,,,H2OH03067,,,,OH,,,REP,,,INCUMBENT,10,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR336115481930891264,A WHOLE LOT OF FOLKS FOR WILMOT COLLINS,FEC ID C00706317,C00706317,C00706317,,12/15/2019,,us senate,campaign,campaign,1,,,,,,,"COLLINS, WILMOT JAMES",,"COLLINS, WILMOT JAMES","COLLINS, WILMOT JAMES",,,,S0MT00090,,,,MT,,,DEM,,,CHALLENGER,,,0,1,0,0,,,227746,S,P,0,0,,,0,0,,1,
AR472926682982907904,COMMITTEE TO ELECT JIM BREWSTER,EIN ID 45-4861237,45-4861237,,45-4861237,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR330680321076887552,"HANDEL FOR CONGRESS, INC.",FEC ID C00633362,C00633362,C00633362,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"HANDEL, KAREN CHRISTINE",,"HANDEL, KAREN CHRISTINE","HANDEL, KAREN",,,,,H8GA06286,,,,GA,,,REP,,,CHALLENGER,6,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR64093968756899840,DESI MAES FOR CONGRESS,EIN ID 84-3174139,84-3174139,,84-3174139,9/10/2020,,us house,campaign,campaign,1,,,,,,,"MAES, DESI",,"MAES, DESI","MAES, DESI",,,,,H0TX24233,,,,TX,,,REP,,,OPEN,24,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR322809260931022848,MALONEY FOR CONGRESS,FEC ID C00273169,C00273169,C00273169,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"MALONEY, CAROLYN B.",,"MALONEY, CAROLYN B.","MALONEY, CAROLYN B.",,,,,H2NY14037,,,,NY,,,DEM,,,INCUMBENT,12,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR244559354844413952,CONNIE CHAN FOR SUPERVISOR 2020,EIN ID 84-4306883,84-4306883,,84-4306883,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR141874726975832064,DANIEL KEMPH FOR CONGRESS,FEC ID C00717660,C00717660,C00717660,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"KEMPH, DANIEL",,"KEMPH, DANIEL","KEMPH, DANIEL",,,,,H8KY06180,,,,KY,,,DEM,,,CHALLENGER,6,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR566088165765414912,"CLA, INC.",FEC ID C90017294,C90017294,C90017294,,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR353839815529070592,FRIENDS OF JOE WALTZ,EIN ID 84-3063169,84-3063169,,84-3063169,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR17232095986319360,BILL CASSIDY FOR US SENATE,FEC ID C00543983,C00543983,C00543983,,12/15/2019,,us senate,campaign,campaign,1,,,,,,,"CASSIDY, WILLIAM M.",,"CASSIDY, WILLIAM M.","CASSIDY, BILL",,,,S4LA00107,,,,LA,,,REP,,,INCUMBENT,,,0,1,0,0,,,222814,S,P,0,0,,,0,0,,1,
AR37363604135084032,ROONEY FOR CONGRESS,FEC ID C00618223,C00618223,C00618223,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H6FL19087,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2020,2020,0,0,,0,
AR172620851659669504,STAND UP REPUBLIC INC,EIN ID 81-5016758,81-5016758,,81-5016758,9/7/2020,,,group,group,0,,1,stand up republic,CMAG,,,,,STAND UP REPUBLIC,STAND UP REPUBLIC,,,,,,,,,,,,,,,,,0,0,0,0,,DEM,,,,1,0,,,1,0,,,
AR148284536168382464,KIRKPATRICK FOR CONGRESS,FEC ID C00651042,C00651042,C00651042,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"KIRKPATRICK, ANN",,"KIRKPATRICK, ANN","KIRKPATRICK, ANN",,,,,H8AZ01104,,,,AZ,,,DEM,,,INCUMBENT,2,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR21854855186350080,THOMAS MASSIE FOR CONGRESS,FEC ID C00509729,C00509729,C00509729,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"MASSIE, THOMAS H.",,"MASSIE, THOMAS H.","MASSIE, THOMAS",,,,,H2KY04121,,,,KY,,,REP,,,INCUMBENT,4,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR112638712793268224,VOTE RAWLINGS,FEC ID C00718551,C00718551,C00718551,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"RAWLINGS, JOSHUA",,"RAWLINGS, JOSHUA","RAWLINGS, JOSHUA",,,,,H0TN05317,,,,TN,,,DEM,,,CHALLENGER,5,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR307342980618911744,SEAN BOWIE FOR STATE SENATE,EIN ID 82-4924759,82-4924759,,82-4924759,9/10/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR562822410072489984,DIGITAL COMMUNICATIONS LLC,EIN ID 46-4630306,46-4630306,,46-4630306,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR524677259328487424,CIVIC INNOVATION WORKS INC,EIN ID 46-3733471,46-3733471,,46-3733471,9/27/2020,,,group,group,0,,0,civic,CMAG,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,REP,,,,0,0,,,0,0,,,
AR503516333418217472,JOHN LEIFHEIT,,,,,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR518705605519605760,TOM MACARTHUR FOR CONGRESS INC.,FEC ID C00557520,C00557520,C00557520,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H4NJ03130,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR132151883090362368,MARIA BORELL,,,,,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR156652506850525184,ALEX MORSE FOR CONGRESS,EIN ID 84-2509695,84-2509695,,84-2509695,9/10/2020,,us house,campaign,campaign,1,,,,,,,"MORSE, ALEX",,"MORSE, ALEX","MORSE, ALEX",,,,,H0MA01081,,,,MA,,,DEM,,,CHALLENGER,1,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR289458736798367744,SANFORD BISHOP FOR CONGRESS,FEC ID C00266940,C00266940,C00266940,,9/29/2020,,us house,campaign,campaign,1,,,,,,,"BISHOP, SANFORD",,"BISHOP, SANFORD","BISHOP, SANFORD",,,,,H2GA02031,,,,GA,,,DEM,,,INCUMBENT,2,0,0,1,0,C00266940,,,,,0,0,,,0,0,,1,
AR529494700806111232,CHRIS EKSTROM FOR CONGRESS,FEC ID C00725044,C00725044,C00725044,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"EKSTROM, CHRIS",,"EKSTROM, CHRIS","EKSTROM, CHRIS",,,,,H0TX13137,,,,TX,,,REP,,,OPEN,13,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR297636079652044800,CITIZENS FOR JUDICIAL FAIRNESS,EIN ID 85-2915675,85-2915675,,85-2915675,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR496642461599268864,AKILAH BACY FOR TEXAS,EIN ID 83-3899724,83-3899724,,83-3899724,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR20664702568759296,ALLIANCE FOR A BETTER INDIANA LLC,EIN ID 85-1335500,85-1335500,,85-1335500,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR419210798322155520,SCOTT PETERS FOR CONGRESS,FEC ID C00503110,C00503110,C00503110,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"PETERS, SCOTT",,"PETERS, SCOTT","PETERS, SCOTT",,,,,H2CA52089,,,,CA,,,DEM,,,INCUMBENT,52,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR381345816884805632,KEN CALVERT FOR CONGRESS COMMITTEE,FEC ID C00257337,C00257337,C00257337,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"CALVERT, KEN",,"CALVERT, KEN","CALVERT, KEN",,,,,H2CA37023,,,,CA,,,REP,,,INCUMBENT,42,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR392305267754139648,MICHAEL MARCANTONIO FOR NEW YORK,EIN ID 83-0525473,83-0525473,,83-0525473,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
