cand_id,wmpid,genelect_cd,CurrCand,cand_name,cand_office,cand_office_st,cand_office_dist,cand_party_affiliation,cand_incumbent_challenger_open_s,dateadded_cd,office_wapo,result_wapo,primarydate_wapo,trumpe_wapo,gender_wmp,gender_crp,latino_wmp,latino_crp,race_wmp,race_crp1,race_crp2,race_crpmena,hse_cmpt_gen,full_name,first_name,last_name,st_dist
H2AZ02436,WMPID4763,0,"","BIES, DAVID",H,AZ,2,DEM,"",6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,David Bies,David,Bies,AZ2
H2AZ03152,WMPID1650,1,Y,"POZZOLO, LUIS B",H,AZ,3,REP,CHALLENGER,6/7/2022,"","","",0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Luis Pozzolo,Luis,Pozzolo,AZ3
H2AZ03160,WMPID2809,0,"","LOGSDON, JOSHUA",H,AZ,3,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Joshua Logsdon,Joshua,Logsdon,AZ3
H2AZ03178,WMPID1948,0,"","PEMBLETON, JOSHUA",H,AZ,3,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Joshua Pembleton,Joshua,Pembleton,AZ3
H2AZ03186,WMPID4927,0,"","GARCIA, JEANNETTE",H,AZ,7,REP,"",7/5/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Jeannette Garcia,Jeannette,Garcia,AZ7
H2AZ04184,WMPID2235,0,"","DANIEL, MATTHEW CHARLES",H,AZ,4,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Matthew Charles Daniel,Matthew Charles,Daniel,AZ4
H2AZ04192,WMPID2199,0,"","STAHL, JUDITH",H,AZ,4,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Judith Stahl,Judith,Stahl,AZ4
H2AZ04200,WMPID2078,0,"","DEHART, VAUGHAN BRANDON BRENDAN",H,AZ,4,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Vaughan Brandon Brendan Dehart,Vaughan Brandon Brendan,Dehart,AZ4
H2AZ04218,WMPID4357,0,"","MORGAN, ADAM",H,AZ,9,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Adam Morgan,Adam,Morgan,AZ9
H2AZ04226,WMPID2600,0,"","GARTRELL, JACOB",H,AZ,4,REP,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Jacob Gartrell,Jacob,Gartrell,AZ4
H2AZ05157,WMPID2255,0,"","LARIVEE, BENJAMIN",H,AZ,5,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Benjamin Larivee,Benjamin,Larivee,AZ5
H2AZ05165,WMPID2750,1,Y,"LINDBERG, TRAVIS J",H,AZ,5,IND,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Travis Lindberg,Travis,Lindberg,AZ5
H2AZ05173,WMPID2663,1,Y,"SMITH, CLINT WILLIAM",H,AZ,5,IND,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Clint William Smith,Clint William,Smith,AZ5
H2AZ05199,WMPID5075,0,"","CALLAN, MARTIN",H,AZ,5,W,"",8/5/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Martin Callan,Martin,Callan,AZ5
H2AZ06213,WMPID3749,0,"","ULIS, ERIC",H,AZ,6,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Eric Ulis,Eric,Ulis,AZ6
H2AZ06221,WMPID2790,1,Y,"HODGE, JEVIN D",H,AZ,1,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,Black,B,B,N,1,Jevin Hodge,Jevin,Hodge,AZ1
H2AZ06239,WMPID2514,0,"","KONCZAL, KEVIN",H,AZ,6,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Kevin Konczal,Kevin,Konczal,AZ6
H2AZ06247,WMPID4158,0,"","NORTON, ELIJAH",H,AZ,1,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Elijah Norton,Elijah,Norton,AZ1
H2AZ06254,WMPID1785,0,"","WILLIAMSON, W (WALTER) JOHN",H,AZ,1,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Walter Williamson,Walter,Williamson,AZ1
H2AZ06262,WMPID4233,0,"","MOSER, MAVRICK CODY MR.",H,AZ,6,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Mavrick Cody Moser,Mavrick Cody,Moser,AZ6
H2AZ06270,WMPID3130,0,"","METZENDORF, ADAM",H,AZ,1,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Adam Metzendorf,Adam,Metzendorf,AZ1
H2AZ06288,WMPID4662,0,"","TOWNSEND, KELLY",H,AZ,6,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Kelly Townsend,Kelly,Townsend,AZ6
H2AZ06296,WMPID4177,0,"","FOSTER, WILLIAM",H,AZ,6,IND,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,William Foster,William,Foster,AZ6
H2AZ06304,WMPID1852,0,"","MAYBERRY, YOUNG",H,AZ,6,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Young Mayberry,Young,Mayberry,AZ6
H2AZ06312,WMPID4373,0,"","ANDERSON, BYRON AVERY",H,AZ,6,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Byron Avery Anderson,Byron Avery,Anderson,AZ6
H2AZ06320,WMPID2195,1,Y,"BERTONE, FRANK",H,AZ,6,OTH,"",6/7/2022,"","","",,UNK,"",,"",NULL,"","","",0,Frank Bertone,Frank,Bertone,AZ6
H2AZ07070,WMPID770,1,Y,"GRIJALVA, RAUL M",H,AZ,7,DEM,INCUMBENT,6/7/2022,"","","",0,M,M,1,Y,Hispanic/Latino,H,Mexican,N,0,Raul M Grijalva,Raul,Grijalva,AZ7
H2AZ07187,WMPID4478,1,Y,"ZINK, JEFFREY NELSON MR",H,AZ,3,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Jeffrey Nelson Zink,Jeffrey Nelson,Zink,AZ3
H2AZ07195,WMPID2385,0,"","BECKER, NINA",H,AZ,7,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Nina Becker,Nina,Becker,AZ7
H2AZ07203,WMPID4964,0,"","REETZ, DAVID 'RIZZO'",H,AZ,7,W,"",8/5/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Rizzo Reetz,Rizzo,Reetz,AZ7
H2AZ08169,WMPID2188,0,"","HOLMES, JAMES THOMAS",H,AZ,8,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,James Thomas Holmes,James Thomas,Holmes,AZ8
H2AZ08177,WMPID2238,0,"","CORAZON, CHARLY",H,AZ,8,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Charly Corazon,Charly,Corazon,AZ8
H2AZ09126,WMPID2384,0,"","JOHNSON, ORLANDO C JR",H,AZ,9,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Orlando Jr Johnson,Orlando Jr,Johnson,AZ9
H2AZ09134,WMPID2006,0,"","JACKSON, JANA JACKSON",H,AZ,9,REP,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,Black,B,NULL,N,0,Jana Jackson Jackson,Jana Jackson,Jackson,AZ9
H2AZ09142,WMPID4412,0,"","STOVALL, ALEX",H,AZ,9,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,Black,B,NULL,N,0,Alex Stovall,Alex,Stovall,AZ9
H2AZ09159,WMPID2121,0,"","RODRIGUEZ, SAUL A",H,AZ,9,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Saul Rodriguez,Saul,Rodriguez,AZ9
H2AZ09167,WMPID3276,0,"","LOPEZ, JESUS RENE JR.",H,AZ,9,REP,CHALLENGER,6/7/2022,"","","",0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Jesus Rene Jr. Lopez,Jesus Rene Jr.,Lopez,AZ9
H2AZ09175,WMPID3434,0,"","WHEELESS, TANYA CONTRERAS",H,AZ,4,REP,CHALLENGER,6/7/2022,"","","",0,F,F,1,Y,Hispanic/Latino,H,NULL,N,0,Tanya Contreras Wheeless,Tanya Contreras,Wheeless,AZ4
H2AZ09183,WMPID1809,0,"","DAVISON, JERONE",H,AZ,4,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Jerone Davison,Jerone,Davison,AZ4
H2AZ09191,WMPID2908,1,Y,"COOPER, KELLY",H,AZ,4,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Kelly Cooper,Kelly,Cooper,AZ4
H2AZ09209,WMPID4224,0,"","KUTZ, RANDY",H,AZ,9,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Randy Kutz,Randy,Kutz,AZ9
H2AZ09217,WMPID3681,0,"","GILSDORF, GARETH DENIS",H,AZ,9,IND,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Gareth Denis Gilsdorf,Gareth Denis,Gilsdorf,AZ9
H2AZ09225,WMPID3774,0,"","DOWLING, SANDRA E DR",H,AZ,9,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Sandra E Dowling,Sandra E,Dowling,AZ9
H2AZ09241,WMPID5038,0,"","LUCIER, DAVID",H,AZ,9,W,"",8/5/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,David Lucier,David,Lucier,AZ9
H2AZ09258,WMPID5007,0,"","HARPER, JACK",H,AZ,9,W,"",8/5/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Jack Harper,Jack,Harper,AZ9
H2AZ14019,WMPID4540,0,"","THAMESMEAD, ISAAC MR",H,AZ,14,ICD,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Isaac Thamesmead,Isaac,Thamesmead,AZ14
H2CA00096,WMPID2500,1,Y,"BARKLEY, MICHAEL JAMES MR.",H,CA,5,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Michael James Barkley,Michael James,Barkley,CA5
H2CA00120,WMPID772,1,Y,"BROWNLEY, JULIA",H,CA,26,DEM,INCUMBENT,6/7/2022,"","","",0,F,F,0,n,White,W,NULL,n,0,Julia Brownley,Julia,Brownley,CA26
H2CA00146,WMPID3381,0,"","TOOMIM, LEAH MELISSA",H,CA,32,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Leah Melissa Toomim,Leah Melissa,Toomim,CA32
H2CA00153,WMPID2250,1,Y,"RECILE, RUDY",H,CA,8,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Asian/Pacific Islander,AP,NULL,NULL,0,Rudy Recile,Rudy,Recile,CA8
H2CA01177,WMPID3549,1,Y,"HAWKINS, BRIAN",H,CA,25,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,Brian Hawkins,Brian,Hawkins,CA25
H2CA01185,WMPID4376,0,"","GODFREY, MARCUS SCOTT",H,CA,1,LIB,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Marcus Scott Godfrey,Marcus Scott,Godfrey,CA1
H2CA01193,WMPID3931,0,"","NUTS, SUCK MY",H,CA,1,REP,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Suck Nuts,Suck,Nuts,CA1
H2CA01219,WMPID3842,0,"","LYDON, ROBERT K",H,CA,1,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Robert Lydon,Robert,Lydon,CA1
H2CA01227,WMPID1885,1,Y,"STEINER, MAX",H,CA,1,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Max Steiner,Max,Steiner,CA1
H2CA01235,WMPID3636,0,"","ZINK, DAVID LEON MR.",H,CA,1,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,David Leon Zink,David Leon,Zink,CA1
H2CA01243,WMPID2152,0,"","RAMOS, JONATHON ANGEL",H,CA,1,FED,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Jonathon Angel Ramos,Jonathon Angel,Ramos,CA1
H2CA01250,WMPID1608,0,"","GEIST, TIMOTHY DAVID",H,CA,1,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Timothy David Geist,Timothy David,Geist,CA1
H2CA01268,WMPID2338,0,"","YEE, ROSE PENELOPE LAGOC",H,CA,1,NPA,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,Asian/Pacific Islander,AP,NULL,NULL,0,Rose Penelope Lagoc Yee,Rose Penelope Lagoc,Yee,CA1
H2CA01276,WMPID5060,0,"","COREY, GENE MR.",H,CA,1,REP,"",8/5/2022,"","","",,UNK,"",,"",NULL,"","","",0,Gene Corey,Gene,Corey,CA1
H2CA02142,WMPID773,1,Y,"LAMALFA, DOUG",H,CA,1,REP,INCUMBENT,6/7/2022,House,Won,7-Jun,1,M,M,0,N,White,W,NULL,N,0,Doug LaMalfa,Doug,LaMalfa,CA1
H2CA02183,WMPID2564,0,"","SMITH, AARON",H,CA,2,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Aaron Smith,Aaron,Smith,CA2
H2CA02209,WMPID3563,1,Y,"BROWER, DOUGLAS REV",H,CA,2,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Douglas Brower,Douglas,Brower,CA2
H2CA02217,WMPID2649,0,"","SPICER, REBECCA JUNE",H,CA,2,CRV,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Rebecca June Spicer,Rebecca June,Spicer,CA2
H2CA02225,WMPID4442,0,"","HAMPSON, BETH",H,CA,2,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Beth Hampson,Beth,Hampson,CA2
H2CA02241,WMPID2168,1,Y,"COULOMBE, CHRIS MR",H,CA,2,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Chris Coulombe,Chris,Coulombe,CA2
H2CA02258,WMPID2354,0,"","RAMIREZ, ARCHIMEDES M.D.",H,CA,2,REP,CHALLENGER,6/7/2022,"","","",0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Archimedes Ramirez,Archimedes,Ramirez,CA2
H2CA02266,WMPID3831,0,"","ELIZONDO, DARIAN J",H,CA,2,REP,"",6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Darian Elizondo,Darian,Elizondo,CA2
H2CA03116,WMPID3390,0,"","PALETTA, JASON",H,CA,3,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Jason Paletta,Jason,Paletta,CA3
H2CA03124,WMPID3515,0,"","SQUAREPANTS, SPONGEBOB JAMES DR II",H,CA,3,DEM,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Spongebob James Squarepants,Spongebob James,Squarepants,CA3
H2CA03132,WMPID2899,0,"","DELLE, PETER J. MR",H,CA,3,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Peter Delle,Peter,Delle,CA3
H2CA03140,WMPID1955,0,"","JONES, SCOTT R",H,CA,3,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Scott Jones,Scott,Jones,CA3
H2CA03157,WMPID3028,1,Y,"KILEY, KEVIN",H,CA,3,REP,CHALLENGER,6/7/2022,House,Won,7-Jun,1,M,M,,NULL,White,W,NULL,NULL,0,Kevin Kiley,Kevin,Kiley,CA3
H2CA04122,WMPID2951,1,Y,"JONES, KERMIT",H,CA,3,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,Black,B,NULL,N,0,Kermit Jones,Kermit,Jones,CA3
H2CA04130,WMPID4633,0,"","NEWMAN, SETH",H,CA,4,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Seth Newman,Seth,Newman,CA4
H2CA04148,WMPID1691,1,Y,"BROCK, MATTHEW",H,CA,4,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Matthew Brock,Matthew,Brock,CA4
H2CA04155,WMPID2098,0,"","ENGDAHL, ANDREW DAVID",H,CA,4,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Andrew David Engdahl,Andrew David,Engdahl,CA4
H2CA04163,WMPID1715,0,"","JONES, JIMIH L",H,CA,4,REP,"",6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Jimih Jones,Jimih,Jones,CA4
H2CA05111,WMPID2273,0,"","MAIN, DAVID NATHAN",H,CA,5,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,David Nathan Main,David Nathan,Main,CA5
H2CA05129,WMPID3493,0,"","OBERT, KELSTEN C",H,CA,5,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Kelsten Obert,Kelsten,Obert,CA5
H2CA05137,WMPID4725,0,"","WOZNIAK, STEVE",H,CA,5,NOP,"",6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Steve Wozniak,Steve,Wozniak,CA5
H2CA06184,WMPID1699,0,"","NEVENIC, ANNA",H,CA,41,NNE,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Anna Nevenic,Anna,Nevenic,CA41
H2CA06259,WMPID774,1,Y,"HUFFMAN, JARED",H,CA,2,DEM,INCUMBENT,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Jared Huffman,Jared,Huffman,CA2
H2CA06309,WMPID3815,0,"","JEDEIKIN, MATHEW RAY",H,CA,6,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Mathew Ray Jedeikin,Mathew Ray,Jedeikin,CA6
H2CA06317,WMPID2412,0,"","FREMGEN, JAMES LUCAS",H,CA,7,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,James Lucas Fremgen,James Lucas,Fremgen,CA7
H2CA06325,WMPID2439,0,"","LANGFORD, DAVID KEITH MR. JR.",H,CA,6,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,Indiginous,I,W,N,0,David Keith Jr. Langford,David Keith Jr.,Langford,CA6
H2CA06333,WMPID3006,0,"","BLACK, KARLA",H,CA,6,R,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,Black,B,W,NULL,0,Karla Black,Karla,Black,CA6
H2CA07125,WMPID1961,0,"","GORMAN, MARK EDWARD",H,CA,6,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Mark Edward Gorman,Mark Edward,Gorman,CA6
H2CA07133,WMPID3053,0,"","DANIELS, BRET",H,CA,6,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Bret Daniels,Bret,Daniels,CA6
H2CA07141,WMPID3156,1,Y,"SEMENENKO, MAX",H,CA,7,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Max Semenenko,Max,Semenenko,CA7
H2CA08214,WMPID2967,1,Y,"MARSHALL, DEREK",H,CA,23,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Derek Marshall,Derek,Marshall,CA23
H2CA08222,WMPID2819,0,"","JOHNSON, DEMNLUS III",H,CA,8,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,Demnlus III Johnson,Demnlus III,Johnson,CA8
H2CA08230,WMPID2127,0,"","SUDDUTH, CHERYL",H,CA,8,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Cheryl Sudduth,Cheryl,Sudduth,CA8
H2CA08248,WMPID2520,0,"","RUTSCH, EDWIN",H,CA,8,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Edwin Rutsch,Edwin,Rutsch,CA8
H2CA08255,WMPID4137,0,"","RILEY, CHRISTOPHER",H,CA,8,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Christopher Riley,Christopher,Riley,CA8
H2CA09121,WMPID2741,0,"","CHIMA, HARPREET SINGH",H,CA,9,DEM,OPEN,6/7/2022,"","","",0,M,M,,NULL,Asian/Pacific Islander,AP,NULL,NULL,0,Harpreet Singh Chima,Harpreet Singh,Chima,CA9
H2CA09139,WMPID3331,1,Y,"PATTI, THOMAS",H,CA,9,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Thomas Patti,Thomas,Patti,CA9
H2CA09147,WMPID4651,0,"","MADISON, JONATHAN",H,CA,9,REP,OPEN,6/7/2022,"","","",0,M,M,0,N,Black,B,NULL,N,0,Jonathan Madison,Jonathan,Madison,CA9
H2CA09154,WMPID3433,0,"","SHOEMAKER, JAMES H",H,CA,9,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,James Shoemaker,James,Shoemaker,CA9
H2CA09162,WMPID2426,0,"","ANDREWS, MARK T",H,CA,9,NOP,"",6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Mark Andrews,Mark,Andrews,CA9
H2CA10186,WMPID4294,0,"","ASLANPOUR, SIMON MICHAEL",H,CA,10,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,Y,0,Simon Michael Aslanpour,Simon Michael,Aslanpour,CA10
H2CA10194,WMPID1801,0,"","DALY, JOLENE",H,CA,5,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Jolene Daly,Jolene,Daly,CA5
H2CA10202,WMPID3929,0,"","KILBRIDE, EUGENE",H,CA,10,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Eugene Kilbride,Eugene,Kilbride,CA10
H2CA10210,WMPID4425,0,"","HARRISON, SEAN",H,CA,10,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Sean Harrison,Sean,Harrison,CA10
H2CA10228,WMPID3262,0,"","GILL, RANJIT",H,CA,10,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Ranjit Gill,Ranjit,Gill,CA10
H2CA10236,WMPID2615,0,"","FENG, KARENA",H,CA,9,DEM,OPEN,6/7/2022,"","","",0,F,F,,NULL,Asian/Pacific Islander,AP,NULL,NULL,0,Karena Feng,Karena,Feng,CA9
H2CA10244,WMPID2103,1,Y,"KERR, MICHAEL ERNEST",H,CA,10,GRE,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Michael Ernest Kerr,Michael Ernest,Kerr,CA10
H2CA12166,WMPID3637,0,"","PHILLIPS, JEFFREY ALAN",H,CA,11,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Jeffrey Alan Phillips,Jeffrey Alan,Phillips,CA11
H2CA12174,WMPID4009,1,Y,"DENNIS, JOHN MR.",H,CA,11,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,John Dennis,John,Dennis,CA11
H2CA12182,WMPID1775,0,"","ROBERTS, JOSEPH C MR.",H,CA,12,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Joseph Roberts,Joseph,Roberts,CA12
H2CA12190,WMPID3302,0,"","CURRY, ERIC",H,CA,12,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Eric Curry,Eric,Curry,CA12
H2CA12208,WMPID1768,0,"","VON KRIEG, BIANCA MS.",H,CA,11,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Bianca Von Krieg,Bianca,Von Krieg,CA11
H2CA12216,WMPID4050,0,"","LENTZ, GREG",H,CA,12,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Greg Lentz,Greg,Lentz,CA12
H2CA12224,WMPID3723,0,"","DEL CASTELLO, EVE",H,CA,12,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Eve Del Castello,Eve,Del Castello,CA12
H2CA12232,WMPID3062,0,"","KAPLAN, GLENN",H,CA,12,NPA,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Glenn Kaplan,Glenn,Kaplan,CA12
H2CA12240,WMPID3042,1,Y,"SLAUSON, STEPHEN SCOTT",H,CA,12,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Stephen Scott Slauson,Stephen Scott,Slauson,CA12
H2CA12257,WMPID4470,0,"","NUERGE, NED",H,CA,12,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Ned Nuerge,Ned,Nuerge,CA12
H2CA12265,WMPID1962,0,"","WILSON, ERIC",H,CA,12,DEM,"",6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Eric Wilson,Eric,Wilson,CA12
H2CA13107,WMPID2730,0,"","SIGALA, ANGELINA",H,CA,13,DEM,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Angelina Sigala,Angelina,Sigala,CA13
H2CA13115,WMPID1770,1,Y,"GRAY, ADAM C.",H,CA,13,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,1,Adam Gray,Adam,Gray,CA13
H2CA13123,WMPID3135,0,"","MARTINEZ, DIEGO J",H,CA,13,REP,CHALLENGER,6/7/2022,"","","",0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Diego Martinez,Diego,Martinez,CA13
H2CA13131,WMPID3770,1,Y,"DUARTE, JOHN S",H,CA,13,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,1,John Duarte,John,Duarte,CA13
